"Period_id","Period","Period_Day","Periode_Date","Periode_Timestamp","Day_of_Month","Day_of_Year","Week_of_Month","Week_of_Year","Week_Number","Month","Month_Name","Month_Number","Trimester","Semester","Year","Date_Creation"
1650,,,08.07.14,,,,,,,,,,,,,
1651,,,09.07.14,,,,,,,,,,,,,
1652,,,10.07.14,,,,,,,,,,,,,
1653,,,11.07.14,,,,,,,,,,,,,
1654,,,12.07.14,,,,,,,,,,,,,
1655,,,13.07.14,,,,,,,,,,,,,
1656,,,14.07.14,,,,,,,,,,,,,
1657,,,15.07.14,,,,,,,,,,,,,
1658,,,16.07.14,,,,,,,,,,,,,
1659,,,17.07.14,,,,,,,,,,,,,
1660,,,18.07.14,,,,,,,,,,,,,
1661,,,19.07.14,,,,,,,,,,,,,
1662,,,20.07.14,,,,,,,,,,,,,
1663,,,21.07.14,,,,,,,,,,,,,
1664,,,22.07.14,,,,,,,,,,,,,
1665,,,23.07.14,,,,,,,,,,,,,
1666,,,24.07.14,,,,,,,,,,,,,
1667,,,25.07.14,,,,,,,,,,,,,
1668,,,26.07.14,,,,,,,,,,,,,
1669,,,27.07.14,,,,,,,,,,,,,
1670,,,28.07.14,,,,,,,,,,,,,
1671,,,29.07.14,,,,,,,,,,,,,
1672,,,30.07.14,,,,,,,,,,,,,
1673,,,31.07.14,,,,,,,,,,,,,
1674,,,01.08.14,,,,,,,,,,,,,
1675,,,02.08.14,,,,,,,,,,,,,
1676,,,03.08.14,,,,,,,,,,,,,
1677,,,04.08.14,,,,,,,,,,,,,
1678,,,05.08.14,,,,,,,,,,,,,
1679,,,06.08.14,,,,,,,,,,,,,
1680,,,07.08.14,,,,,,,,,,,,,
1681,,,08.08.14,,,,,,,,,,,,,
1682,,,09.08.14,,,,,,,,,,,,,
1683,,,10.08.14,,,,,,,,,,,,,
1684,,,11.08.14,,,,,,,,,,,,,
1685,,,12.08.14,,,,,,,,,,,,,
1686,,,13.08.14,,,,,,,,,,,,,
1687,,,14.08.14,,,,,,,,,,,,,
1688,,,15.08.14,,,,,,,,,,,,,
1689,,,16.08.14,,,,,,,,,,,,,
1690,,,17.08.14,,,,,,,,,,,,,
1691,,,18.08.14,,,,,,,,,,,,,
1692,,,19.08.14,,,,,,,,,,,,,
1693,,,20.08.14,,,,,,,,,,,,,
1694,,,21.08.14,,,,,,,,,,,,,
1695,,,22.08.14,,,,,,,,,,,,,
1696,,,23.08.14,,,,,,,,,,,,,
1697,,,24.08.14,,,,,,,,,,,,,
1698,,,25.08.14,,,,,,,,,,,,,
1699,,,26.08.14,,,,,,,,,,,,,
1700,,,27.08.14,,,,,,,,,,,,,
1701,,,28.08.14,,,,,,,,,,,,,
1702,,,29.08.14,,,,,,,,,,,,,
1703,,,30.08.14,,,,,,,,,,,,,
1704,,,31.08.14,,,,,,,,,,,,,
1705,,,01.09.14,,,,,,,,,,,,,
1706,,,02.09.14,,,,,,,,,,,,,
1707,,,03.09.14,,,,,,,,,,,,,
1708,,,04.09.14,,,,,,,,,,,,,
1709,,,05.09.14,,,,,,,,,,,,,
1710,,,06.09.14,,,,,,,,,,,,,
1711,,,07.09.14,,,,,,,,,,,,,
1712,,,08.09.14,,,,,,,,,,,,,
1713,,,09.09.14,,,,,,,,,,,,,
1714,,,10.09.14,,,,,,,,,,,,,
1715,,,11.09.14,,,,,,,,,,,,,
1716,,,12.09.14,,,,,,,,,,,,,
1717,,,13.09.14,,,,,,,,,,,,,
1718,,,14.09.14,,,,,,,,,,,,,
1719,,,15.09.14,,,,,,,,,,,,,
1720,,,16.09.14,,,,,,,,,,,,,
1721,,,17.09.14,,,,,,,,,,,,,
1722,,,18.09.14,,,,,,,,,,,,,
1723,,,19.09.14,,,,,,,,,,,,,
1724,,,20.09.14,,,,,,,,,,,,,
1725,,,21.09.14,,,,,,,,,,,,,
1726,,,22.09.14,,,,,,,,,,,,,
1727,,,23.09.14,,,,,,,,,,,,,
1728,,,24.09.14,,,,,,,,,,,,,
1729,,,25.09.14,,,,,,,,,,,,,
1730,,,26.09.14,,,,,,,,,,,,,
1731,,,27.09.14,,,,,,,,,,,,,
1732,,,28.09.14,,,,,,,,,,,,,
1733,,,29.09.14,,,,,,,,,,,,,
1734,,,30.09.14,,,,,,,,,,,,,
1735,,,01.10.14,,,,,,,,,,,,,
1736,,,02.10.14,,,,,,,,,,,,,
1737,,,03.10.14,,,,,,,,,,,,,
1738,,,04.10.14,,,,,,,,,,,,,
1739,,,05.10.14,,,,,,,,,,,,,
1740,,,06.10.14,,,,,,,,,,,,,
1741,,,07.10.14,,,,,,,,,,,,,
1742,,,08.10.14,,,,,,,,,,,,,
1743,,,09.10.14,,,,,,,,,,,,,
1744,,,10.10.14,,,,,,,,,,,,,
1745,,,11.10.14,,,,,,,,,,,,,
1746,,,12.10.14,,,,,,,,,,,,,
1747,,,13.10.14,,,,,,,,,,,,,
1748,,,14.10.14,,,,,,,,,,,,,
1749,,,15.10.14,,,,,,,,,,,,,
1750,,,16.10.14,,,,,,,,,,,,,
1751,,,17.10.14,,,,,,,,,,,,,
1752,,,18.10.14,,,,,,,,,,,,,
1753,,,19.10.14,,,,,,,,,,,,,
1754,,,20.10.14,,,,,,,,,,,,,
1755,,,21.10.14,,,,,,,,,,,,,
1756,,,22.10.14,,,,,,,,,,,,,
1757,,,23.10.14,,,,,,,,,,,,,
1758,,,24.10.14,,,,,,,,,,,,,
1759,,,25.10.14,,,,,,,,,,,,,
1760,,,26.10.14,,,,,,,,,,,,,
1761,,,27.10.14,,,,,,,,,,,,,
1762,,,28.10.14,,,,,,,,,,,,,
1763,,,29.10.14,,,,,,,,,,,,,
1764,,,30.10.14,,,,,,,,,,,,,
1765,,,31.10.14,,,,,,,,,,,,,
1766,,,01.11.14,,,,,,,,,,,,,
1767,,,02.11.14,,,,,,,,,,,,,
1768,,,03.11.14,,,,,,,,,,,,,
1769,,,04.11.14,,,,,,,,,,,,,
1770,,,05.11.14,,,,,,,,,,,,,
1771,,,06.11.14,,,,,,,,,,,,,
1772,,,07.11.14,,,,,,,,,,,,,
1773,,,08.11.14,,,,,,,,,,,,,
1774,,,09.11.14,,,,,,,,,,,,,
1775,,,10.11.14,,,,,,,,,,,,,
1776,,,11.11.14,,,,,,,,,,,,,
1777,,,12.11.14,,,,,,,,,,,,,
1778,,,13.11.14,,,,,,,,,,,,,
1779,,,14.11.14,,,,,,,,,,,,,
1780,,,15.11.14,,,,,,,,,,,,,
1781,,,16.11.14,,,,,,,,,,,,,
1782,,,17.11.14,,,,,,,,,,,,,
1783,,,18.11.14,,,,,,,,,,,,,
1784,,,19.11.14,,,,,,,,,,,,,
1785,,,20.11.14,,,,,,,,,,,,,
1786,,,21.11.14,,,,,,,,,,,,,
1787,,,22.11.14,,,,,,,,,,,,,
1788,,,23.11.14,,,,,,,,,,,,,
1789,,,24.11.14,,,,,,,,,,,,,
1790,,,25.11.14,,,,,,,,,,,,,
1791,,,26.11.14,,,,,,,,,,,,,
1792,,,27.11.14,,,,,,,,,,,,,
1793,,,28.11.14,,,,,,,,,,,,,
1794,,,29.11.14,,,,,,,,,,,,,
1795,,,30.11.14,,,,,,,,,,,,,
1796,,,01.12.14,,,,,,,,,,,,,
1797,,,02.12.14,,,,,,,,,,,,,
1798,,,03.12.14,,,,,,,,,,,,,
1799,,,04.12.14,,,,,,,,,,,,,
1800,,,05.12.14,,,,,,,,,,,,,
1801,,,06.12.14,,,,,,,,,,,,,
1802,,,07.12.14,,,,,,,,,,,,,
1803,,,08.12.14,,,,,,,,,,,,,
1804,,,09.12.14,,,,,,,,,,,,,
1805,,,10.12.14,,,,,,,,,,,,,
1806,,,11.12.14,,,,,,,,,,,,,
1807,,,12.12.14,,,,,,,,,,,,,
1808,,,13.12.14,,,,,,,,,,,,,
1809,,,14.12.14,,,,,,,,,,,,,
1810,,,15.12.14,,,,,,,,,,,,,
1811,,,16.12.14,,,,,,,,,,,,,
1812,,,17.12.14,,,,,,,,,,,,,
1813,,,18.12.14,,,,,,,,,,,,,
1814,,,19.12.14,,,,,,,,,,,,,
1815,,,20.12.14,,,,,,,,,,,,,
1816,,,21.12.14,,,,,,,,,,,,,
1817,,,22.12.14,,,,,,,,,,,,,
1818,,,23.12.14,,,,,,,,,,,,,
1819,,,24.12.14,,,,,,,,,,,,,
1820,,,25.12.14,,,,,,,,,,,,,
1821,,,26.12.14,,,,,,,,,,,,,
1822,,,27.12.14,,,,,,,,,,,,,
1823,,,28.12.14,,,,,,,,,,,,,
1824,,,29.12.14,,,,,,,,,,,,,
1825,,,30.12.14,,,,,,,,,,,,,
1826,,,31.12.14,,,,,,,,,,,,,
1827,,,01.01.15,,,,,,,,,,,,,
1828,,,02.01.15,,,,,,,,,,,,,
1829,,,03.01.15,,,,,,,,,,,,,
1830,,,04.01.15,,,,,,,,,,,,,
1831,,,05.01.15,,,,,,,,,,,,,
1832,,,06.01.15,,,,,,,,,,,,,
1833,,,07.01.15,,,,,,,,,,,,,
1834,,,08.01.15,,,,,,,,,,,,,
1835,,,09.01.15,,,,,,,,,,,,,
1836,,,10.01.15,,,,,,,,,,,,,
1837,,,11.01.15,,,,,,,,,,,,,
1838,,,12.01.15,,,,,,,,,,,,,
1839,,,13.01.15,,,,,,,,,,,,,
1840,,,14.01.15,,,,,,,,,,,,,
1841,,,15.01.15,,,,,,,,,,,,,
1842,,,16.01.15,,,,,,,,,,,,,
1843,,,17.01.15,,,,,,,,,,,,,
1844,,,18.01.15,,,,,,,,,,,,,
1845,,,19.01.15,,,,,,,,,,,,,
1846,,,20.01.15,,,,,,,,,,,,,
1847,,,21.01.15,,,,,,,,,,,,,
1848,,,22.01.15,,,,,,,,,,,,,
1849,,,23.01.15,,,,,,,,,,,,,
1850,,,24.01.15,,,,,,,,,,,,,
1851,,,25.01.15,,,,,,,,,,,,,
1852,,,26.01.15,,,,,,,,,,,,,
1853,,,27.01.15,,,,,,,,,,,,,
1854,,,28.01.15,,,,,,,,,,,,,
1855,,,29.01.15,,,,,,,,,,,,,
1856,,,30.01.15,,,,,,,,,,,,,
1857,,,31.01.15,,,,,,,,,,,,,
1858,,,01.02.15,,,,,,,,,,,,,
1859,,,02.02.15,,,,,,,,,,,,,
1860,,,03.02.15,,,,,,,,,,,,,
1861,,,04.02.15,,,,,,,,,,,,,
1862,,,05.02.15,,,,,,,,,,,,,
1863,,,06.02.15,,,,,,,,,,,,,
1864,,,07.02.15,,,,,,,,,,,,,
1865,,,08.02.15,,,,,,,,,,,,,
1866,,,09.02.15,,,,,,,,,,,,,
1867,,,10.02.15,,,,,,,,,,,,,
1868,,,11.02.15,,,,,,,,,,,,,
1869,,,12.02.15,,,,,,,,,,,,,
1870,,,13.02.15,,,,,,,,,,,,,
1871,,,14.02.15,,,,,,,,,,,,,
1872,,,15.02.15,,,,,,,,,,,,,
1873,,,16.02.15,,,,,,,,,,,,,
1874,,,17.02.15,,,,,,,,,,,,,
1875,,,18.02.15,,,,,,,,,,,,,
1876,,,19.02.15,,,,,,,,,,,,,
1877,,,20.02.15,,,,,,,,,,,,,
1878,,,21.02.15,,,,,,,,,,,,,
1879,,,22.02.15,,,,,,,,,,,,,
1880,,,23.02.15,,,,,,,,,,,,,
1881,,,24.02.15,,,,,,,,,,,,,
1882,,,25.02.15,,,,,,,,,,,,,
1883,,,26.02.15,,,,,,,,,,,,,
1884,,,27.02.15,,,,,,,,,,,,,
1885,,,28.02.15,,,,,,,,,,,,,
1886,,,01.03.15,,,,,,,,,,,,,
1887,,,02.03.15,,,,,,,,,,,,,
1888,,,03.03.15,,,,,,,,,,,,,
1889,,,04.03.15,,,,,,,,,,,,,
1890,,,05.03.15,,,,,,,,,,,,,
1891,,,06.03.15,,,,,,,,,,,,,
1892,,,07.03.15,,,,,,,,,,,,,
1893,,,08.03.15,,,,,,,,,,,,,
1894,,,09.03.15,,,,,,,,,,,,,
1895,,,10.03.15,,,,,,,,,,,,,
1896,,,11.03.15,,,,,,,,,,,,,
1897,,,12.03.15,,,,,,,,,,,,,
1898,,,13.03.15,,,,,,,,,,,,,
1899,,,14.03.15,,,,,,,,,,,,,
1900,,,15.03.15,,,,,,,,,,,,,
1901,,,16.03.15,,,,,,,,,,,,,
1902,,,17.03.15,,,,,,,,,,,,,
1903,,,18.03.15,,,,,,,,,,,,,
1904,,,19.03.15,,,,,,,,,,,,,
1905,,,20.03.15,,,,,,,,,,,,,
1906,,,21.03.15,,,,,,,,,,,,,
1907,,,22.03.15,,,,,,,,,,,,,
1908,,,23.03.15,,,,,,,,,,,,,
1909,,,24.03.15,,,,,,,,,,,,,
1910,,,25.03.15,,,,,,,,,,,,,
1911,,,26.03.15,,,,,,,,,,,,,
1912,,,27.03.15,,,,,,,,,,,,,
1913,,,28.03.15,,,,,,,,,,,,,
1914,,,29.03.15,,,,,,,,,,,,,
1915,,,30.03.15,,,,,,,,,,,,,
1916,,,31.03.15,,,,,,,,,,,,,
1917,,,01.04.15,,,,,,,,,,,,,
1918,,,02.04.15,,,,,,,,,,,,,
1919,,,03.04.15,,,,,,,,,,,,,
1920,,,04.04.15,,,,,,,,,,,,,
1921,,,05.04.15,,,,,,,,,,,,,
1922,,,06.04.15,,,,,,,,,,,,,
1923,,,07.04.15,,,,,,,,,,,,,
1924,,,08.04.15,,,,,,,,,,,,,
1925,,,09.04.15,,,,,,,,,,,,,
1926,,,10.04.15,,,,,,,,,,,,,
1927,,,11.04.15,,,,,,,,,,,,,
1928,,,12.04.15,,,,,,,,,,,,,
1929,,,13.04.15,,,,,,,,,,,,,
1930,,,14.04.15,,,,,,,,,,,,,
1931,,,15.04.15,,,,,,,,,,,,,
1932,,,16.04.15,,,,,,,,,,,,,
1933,,,17.04.15,,,,,,,,,,,,,
1934,,,18.04.15,,,,,,,,,,,,,
1935,,,19.04.15,,,,,,,,,,,,,
1936,,,20.04.15,,,,,,,,,,,,,
1937,,,21.04.15,,,,,,,,,,,,,
1938,,,22.04.15,,,,,,,,,,,,,
1939,,,23.04.15,,,,,,,,,,,,,
1940,,,24.04.15,,,,,,,,,,,,,
1941,,,25.04.15,,,,,,,,,,,,,
1942,,,26.04.15,,,,,,,,,,,,,
1943,,,27.04.15,,,,,,,,,,,,,
1944,,,28.04.15,,,,,,,,,,,,,
1945,,,29.04.15,,,,,,,,,,,,,
1946,,,30.04.15,,,,,,,,,,,,,
1947,,,01.05.15,,,,,,,,,,,,,
1948,,,02.05.15,,,,,,,,,,,,,
1949,,,03.05.15,,,,,,,,,,,,,
1950,,,04.05.15,,,,,,,,,,,,,
1951,,,05.05.15,,,,,,,,,,,,,
1952,,,06.05.15,,,,,,,,,,,,,
1953,,,07.05.15,,,,,,,,,,,,,
1954,,,08.05.15,,,,,,,,,,,,,
1955,,,09.05.15,,,,,,,,,,,,,
1956,,,10.05.15,,,,,,,,,,,,,
1957,,,11.05.15,,,,,,,,,,,,,
1958,,,12.05.15,,,,,,,,,,,,,
1959,,,13.05.15,,,,,,,,,,,,,
1960,,,14.05.15,,,,,,,,,,,,,
1961,,,15.05.15,,,,,,,,,,,,,
1962,,,16.05.15,,,,,,,,,,,,,
1963,,,17.05.15,,,,,,,,,,,,,
1964,,,18.05.15,,,,,,,,,,,,,
1965,,,19.05.15,,,,,,,,,,,,,
1966,,,20.05.15,,,,,,,,,,,,,
1967,,,21.05.15,,,,,,,,,,,,,
1968,,,22.05.15,,,,,,,,,,,,,
1969,,,23.05.15,,,,,,,,,,,,,
1970,,,24.05.15,,,,,,,,,,,,,
1971,,,25.05.15,,,,,,,,,,,,,
1972,,,26.05.15,,,,,,,,,,,,,
1973,,,27.05.15,,,,,,,,,,,,,
1974,,,28.05.15,,,,,,,,,,,,,
1975,,,29.05.15,,,,,,,,,,,,,
1976,,,30.05.15,,,,,,,,,,,,,
1977,,,31.05.15,,,,,,,,,,,,,
1978,,,01.06.15,,,,,,,,,,,,,
1979,,,02.06.15,,,,,,,,,,,,,
1980,,,03.06.15,,,,,,,,,,,,,
1981,,,04.06.15,,,,,,,,,,,,,
1982,,,05.06.15,,,,,,,,,,,,,
1983,,,06.06.15,,,,,,,,,,,,,
1984,,,07.06.15,,,,,,,,,,,,,
1985,,,08.06.15,,,,,,,,,,,,,
1986,,,09.06.15,,,,,,,,,,,,,
1987,,,10.06.15,,,,,,,,,,,,,
1988,,,11.06.15,,,,,,,,,,,,,
1989,,,12.06.15,,,,,,,,,,,,,
1990,,,13.06.15,,,,,,,,,,,,,
1991,,,14.06.15,,,,,,,,,,,,,
1992,,,15.06.15,,,,,,,,,,,,,
1993,,,16.06.15,,,,,,,,,,,,,
1994,,,17.06.15,,,,,,,,,,,,,
1995,,,18.06.15,,,,,,,,,,,,,
1996,,,19.06.15,,,,,,,,,,,,,
1997,,,20.06.15,,,,,,,,,,,,,
1998,,,21.06.15,,,,,,,,,,,,,
1999,,,22.06.15,,,,,,,,,,,,,
2000,,,23.06.15,,,,,,,,,,,,,
2001,,,24.06.15,,,,,,,,,,,,,
2002,,,25.06.15,,,,,,,,,,,,,
2003,,,26.06.15,,,,,,,,,,,,,
2004,,,27.06.15,,,,,,,,,,,,,
2005,,,28.06.15,,,,,,,,,,,,,
2006,,,29.06.15,,,,,,,,,,,,,
2007,,,30.06.15,,,,,,,,,,,,,
2008,,,01.07.15,,,,,,,,,,,,,
2009,,,02.07.15,,,,,,,,,,,,,
2010,,,03.07.15,,,,,,,,,,,,,
2011,,,04.07.15,,,,,,,,,,,,,
2012,,,05.07.15,,,,,,,,,,,,,
2013,,,06.07.15,,,,,,,,,,,,,
2014,,,07.07.15,,,,,,,,,,,,,
2015,,,08.07.15,,,,,,,,,,,,,
2016,,,09.07.15,,,,,,,,,,,,,
2017,,,10.07.15,,,,,,,,,,,,,
2018,,,11.07.15,,,,,,,,,,,,,
2019,,,12.07.15,,,,,,,,,,,,,
2020,,,13.07.15,,,,,,,,,,,,,
2021,,,14.07.15,,,,,,,,,,,,,
2022,,,15.07.15,,,,,,,,,,,,,
2023,,,16.07.15,,,,,,,,,,,,,
2024,,,17.07.15,,,,,,,,,,,,,
2025,,,18.07.15,,,,,,,,,,,,,
2026,,,19.07.15,,,,,,,,,,,,,
2027,,,20.07.15,,,,,,,,,,,,,
2028,,,21.07.15,,,,,,,,,,,,,
2029,,,22.07.15,,,,,,,,,,,,,
2030,,,23.07.15,,,,,,,,,,,,,
2031,,,24.07.15,,,,,,,,,,,,,
2032,,,25.07.15,,,,,,,,,,,,,
2033,,,26.07.15,,,,,,,,,,,,,
2034,,,27.07.15,,,,,,,,,,,,,
2035,,,28.07.15,,,,,,,,,,,,,
2036,,,29.07.15,,,,,,,,,,,,,
2037,,,30.07.15,,,,,,,,,,,,,
2038,,,31.07.15,,,,,,,,,,,,,
2039,,,01.08.15,,,,,,,,,,,,,
2040,,,02.08.15,,,,,,,,,,,,,
2041,,,03.08.15,,,,,,,,,,,,,
2042,,,04.08.15,,,,,,,,,,,,,
2043,,,05.08.15,,,,,,,,,,,,,
2044,,,06.08.15,,,,,,,,,,,,,
2045,,,07.08.15,,,,,,,,,,,,,
2046,,,08.08.15,,,,,,,,,,,,,
2047,,,09.08.15,,,,,,,,,,,,,
2048,,,10.08.15,,,,,,,,,,,,,
2049,,,11.08.15,,,,,,,,,,,,,
2050,,,12.08.15,,,,,,,,,,,,,
2051,,,13.08.15,,,,,,,,,,,,,
2052,,,14.08.15,,,,,,,,,,,,,
2053,,,15.08.15,,,,,,,,,,,,,
2054,,,16.08.15,,,,,,,,,,,,,
2055,,,17.08.15,,,,,,,,,,,,,
2056,,,18.08.15,,,,,,,,,,,,,
2057,,,19.08.15,,,,,,,,,,,,,
2058,,,20.08.15,,,,,,,,,,,,,
2059,,,21.08.15,,,,,,,,,,,,,
2060,,,22.08.15,,,,,,,,,,,,,
2061,,,23.08.15,,,,,,,,,,,,,
2062,,,24.08.15,,,,,,,,,,,,,
2063,,,25.08.15,,,,,,,,,,,,,
2064,,,26.08.15,,,,,,,,,,,,,
2065,,,27.08.15,,,,,,,,,,,,,
2066,,,28.08.15,,,,,,,,,,,,,
2067,,,29.08.15,,,,,,,,,,,,,
2068,,,30.08.15,,,,,,,,,,,,,
2069,,,31.08.15,,,,,,,,,,,,,
2070,,,01.09.15,,,,,,,,,,,,,
2071,,,02.09.15,,,,,,,,,,,,,
2072,,,03.09.15,,,,,,,,,,,,,
2073,,,04.09.15,,,,,,,,,,,,,
2074,,,05.09.15,,,,,,,,,,,,,
2075,,,06.09.15,,,,,,,,,,,,,
2076,,,07.09.15,,,,,,,,,,,,,
2077,,,08.09.15,,,,,,,,,,,,,
2078,,,09.09.15,,,,,,,,,,,,,
2079,,,10.09.15,,,,,,,,,,,,,
2080,,,11.09.15,,,,,,,,,,,,,
2081,,,12.09.15,,,,,,,,,,,,,
2082,,,13.09.15,,,,,,,,,,,,,
2083,,,14.09.15,,,,,,,,,,,,,
2084,,,15.09.15,,,,,,,,,,,,,
2085,,,16.09.15,,,,,,,,,,,,,
2086,,,17.09.15,,,,,,,,,,,,,
2087,,,18.09.15,,,,,,,,,,,,,
2088,,,19.09.15,,,,,,,,,,,,,
2089,,,20.09.15,,,,,,,,,,,,,
2090,,,21.09.15,,,,,,,,,,,,,
2091,,,22.09.15,,,,,,,,,,,,,
2092,,,23.09.15,,,,,,,,,,,,,
2093,,,24.09.15,,,,,,,,,,,,,
2094,,,25.09.15,,,,,,,,,,,,,
2095,,,26.09.15,,,,,,,,,,,,,
2096,,,27.09.15,,,,,,,,,,,,,
2097,,,28.09.15,,,,,,,,,,,,,
2098,,,29.09.15,,,,,,,,,,,,,
2099,,,30.09.15,,,,,,,,,,,,,
2100,,,01.10.15,,,,,,,,,,,,,
2101,,,02.10.15,,,,,,,,,,,,,
2102,,,03.10.15,,,,,,,,,,,,,
2103,,,04.10.15,,,,,,,,,,,,,
2104,,,05.10.15,,,,,,,,,,,,,
2105,,,06.10.15,,,,,,,,,,,,,
2106,,,07.10.15,,,,,,,,,,,,,
2107,,,08.10.15,,,,,,,,,,,,,
2108,,,09.10.15,,,,,,,,,,,,,
2109,,,10.10.15,,,,,,,,,,,,,
2110,,,11.10.15,,,,,,,,,,,,,
2111,,,12.10.15,,,,,,,,,,,,,
2112,,,13.10.15,,,,,,,,,,,,,
2113,,,14.10.15,,,,,,,,,,,,,
2114,,,15.10.15,,,,,,,,,,,,,
2115,,,16.10.15,,,,,,,,,,,,,
2116,,,17.10.15,,,,,,,,,,,,,
2117,,,18.10.15,,,,,,,,,,,,,
2118,,,19.10.15,,,,,,,,,,,,,
2119,,,20.10.15,,,,,,,,,,,,,
2120,,,21.10.15,,,,,,,,,,,,,
2121,,,22.10.15,,,,,,,,,,,,,
2122,,,23.10.15,,,,,,,,,,,,,
2123,,,24.10.15,,,,,,,,,,,,,
2124,,,25.10.15,,,,,,,,,,,,,
2125,,,26.10.15,,,,,,,,,,,,,
2126,,,27.10.15,,,,,,,,,,,,,
2127,,,28.10.15,,,,,,,,,,,,,
2128,,,29.10.15,,,,,,,,,,,,,
2129,,,30.10.15,,,,,,,,,,,,,
2130,,,31.10.15,,,,,,,,,,,,,
2131,,,01.11.15,,,,,,,,,,,,,
2132,,,02.11.15,,,,,,,,,,,,,
2133,,,03.11.15,,,,,,,,,,,,,
2134,,,04.11.15,,,,,,,,,,,,,
2135,,,05.11.15,,,,,,,,,,,,,
2136,,,06.11.15,,,,,,,,,,,,,
2137,,,07.11.15,,,,,,,,,,,,,
2138,,,08.11.15,,,,,,,,,,,,,
2139,,,09.11.15,,,,,,,,,,,,,
2140,,,10.11.15,,,,,,,,,,,,,
2141,,,11.11.15,,,,,,,,,,,,,
2142,,,12.11.15,,,,,,,,,,,,,
2143,,,13.11.15,,,,,,,,,,,,,
2144,,,14.11.15,,,,,,,,,,,,,
2145,,,15.11.15,,,,,,,,,,,,,
2146,,,16.11.15,,,,,,,,,,,,,
2147,,,17.11.15,,,,,,,,,,,,,
2148,,,18.11.15,,,,,,,,,,,,,
2149,,,19.11.15,,,,,,,,,,,,,
2150,,,20.11.15,,,,,,,,,,,,,
2151,,,21.11.15,,,,,,,,,,,,,
2152,,,22.11.15,,,,,,,,,,,,,
2153,,,23.11.15,,,,,,,,,,,,,
2154,,,24.11.15,,,,,,,,,,,,,
2155,,,25.11.15,,,,,,,,,,,,,
2156,,,26.11.15,,,,,,,,,,,,,
2157,,,27.11.15,,,,,,,,,,,,,
2158,,,28.11.15,,,,,,,,,,,,,
2159,,,29.11.15,,,,,,,,,,,,,
2160,,,30.11.15,,,,,,,,,,,,,
2161,,,01.12.15,,,,,,,,,,,,,
2162,,,02.12.15,,,,,,,,,,,,,
2163,,,03.12.15,,,,,,,,,,,,,
2164,,,04.12.15,,,,,,,,,,,,,
2165,,,05.12.15,,,,,,,,,,,,,
2166,,,06.12.15,,,,,,,,,,,,,
2167,,,07.12.15,,,,,,,,,,,,,
2168,,,08.12.15,,,,,,,,,,,,,
2169,,,09.12.15,,,,,,,,,,,,,
2170,,,10.12.15,,,,,,,,,,,,,
2171,,,11.12.15,,,,,,,,,,,,,
2172,,,12.12.15,,,,,,,,,,,,,
2173,,,13.12.15,,,,,,,,,,,,,
2174,,,14.12.15,,,,,,,,,,,,,
2175,,,15.12.15,,,,,,,,,,,,,
2176,,,16.12.15,,,,,,,,,,,,,
2177,,,17.12.15,,,,,,,,,,,,,
2178,,,18.12.15,,,,,,,,,,,,,
2179,,,19.12.15,,,,,,,,,,,,,
2180,,,20.12.15,,,,,,,,,,,,,
2181,,,21.12.15,,,,,,,,,,,,,
2182,,,22.12.15,,,,,,,,,,,,,
2183,,,23.12.15,,,,,,,,,,,,,
2184,,,24.12.15,,,,,,,,,,,,,
2185,,,25.12.15,,,,,,,,,,,,,
2186,,,26.12.15,,,,,,,,,,,,,
2187,,,27.12.15,,,,,,,,,,,,,
2188,,,28.12.15,,,,,,,,,,,,,
2189,,,29.12.15,,,,,,,,,,,,,
2190,,,30.12.15,,,,,,,,,,,,,
2191,,,31.12.15,,,,,,,,,,,,,